customer_id,age,gender,income,employment_type,loan_amount,tenure_months,existing_loans,dependents,default
101647,59,F,920050,salaried,206810,6,1,2,1
101648,32,M,1141437,salaried,140410,24,3,0,1
101649,23,F,195095,salaried,69731,18,0,3,1
101650,38,M,542118,self_employed,715491,48,3,4,1
101651,41,M,500067,self_employed,235169,12,4,1,1
101652,35,F,533071,salaried,315033,36,2,2,1
101653,53,M,420170,salaried,583857,24,3,1,1
101654,55,M,421421,self_employed,256749,36,1,0,1
101655,46,M,323311,student,135192,36,0,1,0
101656,28,F,590880,salaried,137154,60,1,1,0
101657,56,F,984440,salaried,258542,48,1,3,0
101658,50,M,806030,salaried,158073,18,3,3,1
101659,43,F,823249,student,269894,24,0,4,1
101660,34,M,849895,salaried,569235,12,2,0,1
101661,34,F,490686,salaried,625932,18,1,3,1
101662,22,M,395144,salaried,606357,12,0,3,1
101663,57,F,1084137,salaried,470547,6,2,4,0
101664,25,F,926505,salaried,195006,36,1,2,1
101665,58,F,1102164,student,453311,6,0,4,1
101666,34,M,481119,salaried,534710,60,3,1,1
101667,59,F,602413,salaried,592994,36,1,1,1
101668,45,M,1126351,salaried,224588,48,1,3,1
101669,40,F,1013731,salaried,677890,18,0,3,1
101670,22,M,956608,salaried,540224,12,1,4,0
101671,59,M,1056450,salaried,346773,60,2,4,0
101672,26,M,432140,salaried,490126,48,1,0,1
101673,37,M,798456,salaried,531756,12,4,1,1
101674,45,F,708981,salaried,174746,18,2,4,1
101675,48,F,258944,salaried,594719,24,0,2,1
101676,22,F,397572,student,237805,60,2,0,1
101677,55,F,347097,self_employed,614376,6,4,4,1
101678,57,F,980948,salaried,749495,6,4,3,1
101679,25,M,762084,salaried,481231,12,1,4,0
101680,21,M,438213,self_employed,605673,12,1,3,1
101681,32,M,1123737,salaried,382343,12,3,3,1
101682,56,M,530172,self_employed,350821,60,2,1,1
101683,43,M,604151,self_employed,168104,18,3,1,1
101684,51,M,691287,salaried,62818,24,4,4,1
101685,31,M,845532,salaried,531438,6,1,4,1
101686,30,M,445866,student,375145,48,1,2,1
101687,23,F,947057,salaried,205049,36,1,0,1
101688,34,M,348237,salaried,624120,60,0,0,1
101689,36,M,681147,salaried,658278,60,4,4,0
101690,30,F,1109113,salaried,259966,18,1,1,1
101691,49,M,1110811,self_employed,122204,6,4,2,1
101692,30,M,785274,self_employed,95784,24,1,0,0
101693,32,M,989385,student,59921,18,2,4,1
101694,50,M,199522,salaried,305564,48,4,1,1
101695,21,M,380233,salaried,663794,6,3,1,1
101696,25,M,548102,salaried,124408,18,0,1,1
101697,40,F,157485,salaried,698140,6,3,3,1
101698,28,F,262701,salaried,790126,6,4,1,1
101699,32,M,357352,student,600996,60,1,4,1
101700,21,M,334514,self_employed,593135,24,4,2,1
101701,40,M,595093,salaried,630277,60,0,4,1
101702,48,F,948658,salaried,54922,36,4,1,1
101703,57,M,767693,salaried,513144,24,1,2,1
101704,57,F,1155535,salaried,102335,6,3,0,1
101705,32,F,187019,self_employed,200453,18,2,0,1
101706,57,M,1112452,salaried,367817,48,3,4,0
101707,48,M,739421,student,72948,24,1,2,0
101708,35,M,529747,salaried,666552,36,1,4,1
101709,26,M,308598,salaried,109072,6,0,2,1
101710,40,M,802873,self_employed,379704,48,4,2,1
101711,34,M,979827,salaried,787609,24,4,4,1
101712,22,M,567247,salaried,707846,60,3,2,1
101713,29,M,618758,salaried,116691,60,2,1,0
101714,57,F,1105205,salaried,715442,24,2,2,1
101715,40,M,524743,self_employed,396249,24,0,2,1
101716,46,F,175939,salaried,57086,24,1,4,0
101717,49,F,1116649,self_employed,439962,48,0,0,1
101718,21,F,1087828,salaried,642141,60,4,3,1
101719,55,F,936635,salaried,414069,18,1,2,1
101720,26,M,1084048,self_employed,382171,36,0,3,1
101721,57,M,1083403,salaried,328060,36,3,2,0
101722,25,F,678036,salaried,622668,6,4,4,1
101723,53,F,1017196,salaried,588562,12,2,4,1
101724,34,F,1149074,salaried,366689,18,0,2,1
101725,32,F,614462,salaried,146494,60,4,4,1
101726,40,M,1044468,salaried,165981,6,4,4,0
101727,44,M,824619,salaried,216305,6,2,2,0
101728,54,M,1052957,salaried,66304,24,2,0,1
101729,45,M,497823,student,323438,12,2,2,1
101730,49,M,325607,salaried,338569,60,0,0,1
101731,59,F,559319,self_employed,774071,12,2,4,0
101732,51,F,502156,salaried,160777,18,3,0,1
101733,43,M,424535,salaried,452641,12,4,4,1
101734,58,F,1096405,self_employed,665837,6,2,0,1
101735,40,F,532865,salaried,667752,12,4,0,1
101736,43,F,771825,self_employed,681036,12,1,2,1
101737,36,M,1067472,salaried,516962,36,1,0,1
101738,28,F,331429,salaried,304174,60,2,4,1
101739,41,F,971935,salaried,705362,60,4,2,1
101740,21,M,738574,salaried,303890,6,1,0,1
101741,28,M,486986,self_employed,624699,48,2,2,1
101742,49,F,254927,salaried,484174,12,4,3,1
101743,52,M,635833,student,308901,12,2,2,0
101744,58,M,449372,student,145696,24,4,3,1
101745,25,M,173386,salaried,726067,60,1,3,1
101746,42,F,402156,salaried,720608,12,2,2,1
101747,54,F,1152252,self_employed,645597,60,1,4,1
101748,21,M,999776,student,783682,12,2,4,1
101749,46,M,1103122,salaried,720397,36,0,4,1
101750,30,F,619450,salaried,117421,6,1,1,0
101751,50,F,473258,salaried,286436,60,1,3,1
101752,38,F,398724,self_employed,525083,18,3,2,1
101753,37,M,351202,salaried,352756,6,1,4,1
101754,46,M,264589,self_employed,531247,24,4,4,1
101755,28,M,769003,salaried,587738,6,2,2,0
101756,32,F,343839,salaried,59491,12,0,3,1
101757,47,M,943076,salaried,167026,24,4,2,1
101758,28,M,513298,salaried,124804,6,4,1,0
101759,45,M,656453,salaried,561662,24,4,1,1
101760,24,M,1100437,salaried,693786,18,4,2,0
101761,53,F,407438,salaried,537335,6,0,3,1
101762,21,M,979901,salaried,399230,60,3,4,1
101763,39,F,576903,salaried,770989,60,1,1,1
101764,51,F,1043041,student,413435,48,4,1,1
101765,36,M,595872,salaried,292223,12,1,3,1
101766,34,F,560591,salaried,584255,24,1,1,1
101767,25,F,1032894,salaried,262826,48,4,1,1
101768,46,F,589503,student,355364,48,3,3,1
101769,48,M,903492,salaried,779523,36,1,2,1
101770,22,M,246393,self_employed,744779,24,2,4,1
101771,26,M,745484,self_employed,368275,48,1,4,1
101772,29,F,551426,salaried,531930,36,4,1,1
101773,53,F,451994,salaried,78876,48,0,4,0
101774,45,F,1124488,self_employed,793804,12,1,2,0
101775,33,M,787999,salaried,725331,18,3,1,1
101776,29,M,889538,salaried,279192,36,2,4,1
101777,33,F,1100922,self_employed,361372,18,2,0,1
101778,51,M,615590,salaried,304767,24,0,0,1
101779,31,F,1052458,self_employed,302313,12,0,0,1
101780,24,M,351604,salaried,78261,36,1,0,0
101781,54,M,260130,self_employed,156601,24,4,0,0
101782,58,M,958596,salaried,111260,48,3,1,0
101783,24,M,840955,salaried,548214,60,2,3,0
101784,58,M,180257,salaried,524587,6,0,3,1
101785,39,M,557427,student,446562,24,3,1,1
101786,26,M,1032421,salaried,539170,18,4,1,1
101787,54,M,1072736,salaried,630464,12,2,2,0
101788,38,M,1135257,salaried,364444,12,2,3,1
101789,33,F,568829,salaried,192412,24,4,0,1
101790,43,M,688314,salaried,567561,48,2,1,1
101791,39,F,899450,salaried,740753,6,4,0,1
101792,31,F,693898,salaried,676441,18,2,3,1
101793,21,F,475329,salaried,518349,24,1,4,1
101794,44,F,1008999,salaried,418781,24,4,4,0
101795,27,M,1191482,salaried,722636,60,3,1,1
101796,45,F,972614,self_employed,366783,12,1,2,1
101797,41,F,1068074,salaried,434083,18,3,0,1
101798,35,F,693576,salaried,581598,6,2,1,1
101799,21,M,1015256,salaried,740527,12,3,2,1
101800,32,M,150917,student,415088,24,1,0,1
101801,27,M,1162544,student,528096,12,4,3,1
101802,35,F,1001007,self_employed,715751,12,0,4,1
101803,41,F,1008950,salaried,172013,36,3,2,1
101804,39,M,927475,salaried,231693,12,0,0,1
101805,49,M,823422,salaried,716252,48,3,1,1
101806,45,F,429143,salaried,783946,12,3,0,1
101807,53,M,412091,salaried,488895,48,4,1,1
101808,52,F,553157,self_employed,222687,18,2,4,1
101809,55,F,735457,self_employed,228625,12,1,4,1
101810,58,M,209821,self_employed,159264,6,1,0,0
101811,46,F,399265,salaried,653359,48,1,0,1
101812,31,M,587651,self_employed,746362,48,2,1,0
101813,55,F,424336,salaried,434755,24,0,1,1
101814,28,F,353834,salaried,120658,18,1,2,1
101815,34,F,478821,self_employed,584140,12,0,2,1
101816,30,M,809987,salaried,317531,60,2,2,1
101817,22,M,393877,salaried,439715,6,2,0,1
101818,29,M,1070759,salaried,704669,24,4,2,1
101819,23,M,286285,self_employed,352138,18,1,0,1
101820,41,M,266545,self_employed,284484,48,4,4,1
101821,46,M,824533,salaried,429056,6,1,3,1
101822,28,M,935945,self_employed,476941,12,2,4,0
101823,22,M,436663,salaried,778042,60,2,0,1
101824,26,M,931163,salaried,705920,36,3,0,1
101825,48,F,1144453,self_employed,436354,36,3,3,1
101826,49,F,164995,self_employed,313456,18,2,1,1
101827,46,M,173559,student,438026,60,2,1,1
101828,45,M,671244,salaried,137566,6,0,1,1
101829,32,M,548237,self_employed,333473,24,0,2,0
101830,25,M,772288,salaried,284750,6,4,1,1
101831,54,M,594755,self_employed,649830,60,3,2,1
101832,57,F,638051,salaried,158237,48,3,2,1
101833,35,F,975782,self_employed,569904,36,2,1,1
101834,56,F,589439,salaried,426620,18,2,1,1
101835,35,M,565466,salaried,347789,12,4,3,0
101836,43,F,626111,salaried,137502,6,3,3,1
101837,26,F,1025564,salaried,536598,36,0,2,1
101838,41,M,634282,salaried,399454,24,1,3,1
101839,43,M,671396,self_employed,583037,18,4,2,1
101840,36,M,1097272,salaried,736143,12,1,0,1
101841,35,M,869778,salaried,634933,6,0,2,1
101842,45,F,1184451,salaried,263933,24,0,2,1
101843,56,M,458974,salaried,103175,12,1,3,1
101844,31,M,202446,salaried,198395,48,4,0,1
101845,35,M,1172582,salaried,100762,36,1,4,1
101846,24,M,861943,salaried,638510,48,4,4,0
101847,41,F,1094734,salaried,477709,36,4,4,1
101848,33,F,290148,salaried,239400,24,2,0,1
101849,42,F,181085,salaried,305539,48,3,1,1
101850,39,M,674006,salaried,62213,36,3,0,1
101851,54,F,490912,salaried,671655,18,0,3,0
101852,34,M,185903,salaried,752290,24,2,2,1
101853,24,F,762242,self_employed,208785,36,3,2,1
101854,47,M,662493,self_employed,681445,6,4,3,1
101855,49,M,1155489,self_employed,82583,36,4,3,1
101856,48,M,1019446,salaried,703080,48,1,2,1
101857,55,M,791593,self_employed,129944,18,1,1,1
101858,28,F,350753,self_employed,72369,12,4,1,1
101859,36,M,182101,self_employed,753288,12,4,1,1
101860,56,M,152775,salaried,69510,36,1,3,1
101861,50,M,640399,salaried,62120,12,3,2,1
101862,38,F,195619,self_employed,674135,36,0,2,1
101863,22,M,562755,salaried,672863,18,1,2,1
101864,33,F,215149,salaried,441413,12,3,0,0
101865,24,F,176616,salaried,317439,48,3,0,1
101866,46,M,896055,salaried,594748,48,3,4,1
101867,45,M,356903,salaried,589251,6,2,0,1
101868,50,M,1188218,salaried,601616,36,2,1,0
101869,31,F,502365,salaried,174034,12,3,1,1
101870,27,M,1051311,salaried,595893,48,4,1,1
101871,51,M,437623,salaried,225885,60,2,1,1
101872,30,F,511309,salaried,227443,18,1,4,1
101873,59,F,205863,salaried,682529,18,2,1,1
101874,33,M,645654,self_employed,241848,60,4,3,0
101875,51,M,927635,self_employed,304289,60,0,3,1
101876,27,M,863340,salaried,742272,6,2,3,1
101877,56,M,1150460,salaried,219446,18,3,0,1
101878,40,M,428495,salaried,777662,18,3,2,1
101879,24,F,397908,self_employed,112784,12,3,4,1
101880,27,M,981257,salaried,71274,36,0,3,0
101881,21,F,751982,salaried,704282,24,4,3,1
101882,33,F,1083334,salaried,267220,18,1,1,0
101883,42,M,850033,salaried,766358,18,4,3,1
101884,41,F,1063438,self_employed,412578,24,0,1,1
101885,42,M,894822,self_employed,293768,18,3,1,1
101886,48,F,719354,salaried,486572,12,4,2,1
101887,29,F,284445,salaried,742494,12,1,0,1
101888,46,M,553551,salaried,510258,24,3,1,1
101889,29,M,1091245,salaried,193435,48,1,1,1
101890,35,M,719829,salaried,528365,18,2,2,1
101891,30,M,741271,salaried,554136,48,1,1,1
101892,44,M,303837,salaried,119672,18,3,4,1
101893,28,M,864647,salaried,620534,36,2,0,0
101894,44,F,1057179,self_employed,544209,18,3,4,1
101895,36,M,1021535,salaried,663398,12,3,3,0
101896,46,F,327597,self_employed,535654,6,2,0,1
101897,47,F,1185408,self_employed,314954,60,1,3,1
101898,57,M,628454,salaried,765220,6,0,1,1
101899,24,F,1009625,self_employed,258271,6,0,2,0
101900,44,M,646440,salaried,645976,6,0,4,1
101901,39,M,926372,salaried,767723,60,0,3,1
101902,56,F,795303,salaried,323306,48,4,1,1
101903,59,M,322257,student,647823,60,0,4,1
101904,30,F,445599,salaried,450435,48,2,4,1
101905,45,F,1095522,salaried,645152,60,0,3,1
101906,38,F,466363,self_employed,708981,60,3,1,1
101907,39,F,982423,salaried,168371,18,0,2,1
101908,56,F,747904,self_employed,664080,48,1,3,1
101909,30,M,266841,self_employed,749793,18,2,4,1
101910,53,M,319934,self_employed,563214,36,2,4,1
101911,25,F,387068,student,520066,18,4,0,1
101912,55,M,980288,student,116188,6,3,1,0
101913,54,M,251407,salaried,236023,24,2,0,1
101914,53,M,1001161,self_employed,610846,24,1,2,1
101915,41,F,728641,salaried,178938,12,0,3,1
101916,37,M,855356,salaried,196731,12,2,4,1
101917,42,F,186683,salaried,602355,18,1,1,1
101918,57,M,267797,self_employed,662082,60,0,4,1
101919,35,M,474934,student,516441,60,4,0,1
101920,55,M,435713,self_employed,575667,24,2,0,1
101921,48,M,947583,salaried,414691,6,2,3,1
101922,27,F,614310,salaried,682829,48,1,1,1
101923,52,M,707242,salaried,470840,6,3,1,0
101924,31,M,1180488,self_employed,534716,6,4,3,1
101925,30,M,918223,self_employed,793787,18,3,0,1
101926,29,M,259373,salaried,688922,18,2,0,1
101927,34,M,708988,salaried,369889,36,3,0,0
101928,33,M,1160540,salaried,678203,6,0,4,1
101929,45,F,1003220,salaried,564031,60,4,2,1
101930,22,F,1064424,self_employed,455732,60,3,0,1
101931,55,M,1016491,salaried,784782,6,0,2,1
101932,27,M,1069134,salaried,266915,18,1,2,1
101933,41,M,238059,salaried,703848,18,3,1,1
101934,38,M,982583,salaried,205915,36,4,3,1
101935,23,F,592136,student,186984,36,0,4,1
101936,59,F,348303,salaried,726874,12,3,2,1
101937,31,M,661162,salaried,268431,24,1,4,1
101938,59,F,623573,salaried,762392,6,3,1,1
101939,44,M,479125,self_employed,711809,60,0,0,1
101940,39,M,1057383,self_employed,182797,6,3,2,1
101941,24,M,1059531,self_employed,59304,36,4,3,1
101942,46,M,331890,salaried,175555,36,2,1,1
101943,58,F,1097436,salaried,456879,12,0,4,1
101944,52,M,267473,salaried,382464,24,0,0,1
101945,59,M,420741,self_employed,573277,12,0,4,1
101946,56,F,1008823,salaried,518224,60,0,3,1
101947,57,F,889574,salaried,144488,24,3,2,1
101948,53,F,475437,self_employed,308490,48,4,3,1
101949,56,F,306877,self_employed,387735,6,1,4,1
101950,23,M,1022834,salaried,407188,12,4,4,1
101951,29,F,593066,salaried,718036,36,0,3,1
101952,28,F,484923,salaried,712806,12,3,3,1
101953,53,F,769696,self_employed,431448,48,3,3,1
101954,26,F,270062,self_employed,790957,12,0,0,1
101955,59,M,1182499,salaried,556289,6,3,4,1
101956,24,F,1028878,salaried,662495,48,0,1,1
101957,33,M,384196,self_employed,762992,36,4,0,1
101958,22,M,357609,self_employed,248017,36,2,0,1
101959,25,M,825302,salaried,648029,18,3,0,1
101960,47,F,433006,salaried,66365,48,0,1,1
101961,52,M,423813,salaried,770217,18,0,3,1
101962,41,M,1057651,salaried,721064,18,3,4,1
101963,28,M,859132,self_employed,210974,6,1,2,1
101964,58,F,423022,self_employed,282366,12,0,2,0
101965,28,M,939417,self_employed,444411,36,3,4,1
101966,23,F,641121,salaried,300319,36,0,1,0
101967,23,F,431075,self_employed,84012,12,1,2,0
101968,42,M,674624,salaried,716775,36,2,0,1
101969,26,M,979365,salaried,482750,12,1,2,1
101970,22,F,1152403,salaried,595974,48,4,4,1
101971,43,F,743792,salaried,782558,6,3,0,1
101972,22,F,773502,self_employed,557730,6,1,2,1
101973,58,M,263936,salaried,734103,60,2,4,1
101974,37,F,166279,salaried,82161,6,0,1,1
101975,55,M,236124,salaried,504529,12,3,4,1
101976,54,F,486199,salaried,297066,60,1,1,1
101977,43,F,241911,salaried,314546,12,2,0,1
101978,50,M,1035050,salaried,113190,24,1,4,0
101979,28,F,872030,self_employed,296256,60,4,3,1
101980,42,F,1143978,salaried,325419,36,3,3,1
101981,56,F,597244,salaried,733542,36,0,3,1
101982,25,M,526036,salaried,589203,24,2,3,0
101983,33,M,387723,self_employed,313053,24,1,3,1
101984,49,F,988927,salaried,115908,6,3,1,1
101985,51,M,232806,salaried,177337,24,1,4,0
101986,36,M,881893,salaried,84112,12,3,0,0
101987,50,F,1124334,salaried,779411,18,4,3,1
101988,36,M,1142144,salaried,52431,12,1,3,1
101989,32,F,347478,self_employed,136590,60,4,0,1
101990,37,M,637436,salaried,691760,24,2,0,1
101991,36,M,639709,salaried,344768,36,4,3,1
101992,32,F,587585,self_employed,257193,12,3,1,1
101993,28,F,507546,self_employed,111264,36,2,0,0
101994,40,F,967108,salaried,737318,12,1,4,1
101995,23,M,1000525,salaried,412355,36,1,4,1
101996,36,F,331871,salaried,693790,48,3,1,1
101997,50,M,491558,salaried,493148,12,0,2,1
101998,43,M,648512,self_employed,280395,60,0,1,1
101999,48,M,917442,self_employed,356369,36,1,3,1
